mql_id,first_contact_date,landing_page_id,origin,has_contact_date,seller_id,sdr_id,sr_id,won_date,business_segment,lead_type,lead_behaviour_profile,has_company,has_gtin,average_stock,business_type,declared_product_catalog_size,declared_monthly_revenue,converted,seller_city,seller_state,seller_zip_code_prefix,total_revenue,total_orders,total_items_sold,avg_item_price,avg_review_score,days_to_convert,contact_month,won_month,ltv_tier
66744053f818d4032f5ba881340db020,2018-10-02,f017be4dbf86243af5c1ebed0cff36a2,organic_search,1,5f5a58930c3c35f3b5af264f34fb8c85,4b339f9567d060bcea4f5136b9f5949e,495d4e95a8cf8bbf8b432b612a2aa328,2018-02-26 17:07:06,air_conditioning,online_medium,wolf,,,,reseller,,0.0,1,ribeirao preto,SP,14020.0,560.0,3.0,3.0,186.66666666666663,5.0,-218.0,2018-10,2018-02,mid_ltv
fa027edbceb48e6657770c2985172201,2018-05-01,40dec9f3d5259a3d2dbcdab2114fae47,organic_search,1,8fbd63429be6d3e5e6d1a709b6464802,fdb16d3cbbeb5798f2f66c4096be026d,9ae085775a198122c5586fa830ff7f2b,2018-01-23 17:58:30,car_accessories,industry,unclassified,,,,reseller,,0.0,1,santo andre,SP,9130.0,1061.4,6.0,8.0,132.675,4.625,-98.0,2018-05,2018-01,mid_ltv
a562fd35af2738ce6d88f785ef4eb134,,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,0,b16d3dadc47d4eb18be3d88bad0775ce,a8387c01a09e99ce014107505b92388c,fbf4aef3f6915dc0c3c97d6812522f6a,2018-03-28 16:11:25,sports_leisure,online_medium,cat,,,,manufacturer,,0.0,1,estancia velha,RS,93608.0,722.1,10.0,11.0,65.64545454545454,4.363636363636363,,,2018-03,mid_ltv
ab1417ecaf41d8fb741fade9be0b8ab1,,ce1a65abd0973638f1c887a6efcfa82d,social,0,dd5450b022b2d00a2145a66331e1aef6,9e4d1098a3b0f5da39b0bc48f9876645,495d4e95a8cf8bbf8b432b612a2aa328,2018-02-19 17:26:54,household_utilities,online_medium,wolf,,,,reseller,,0.0,1,joinville,SC,89208.0,59.0,1.0,1.0,59.0,5.0,,,2018-02,low_ltv
9b6edcffd428da99ae60cc01049a8403,2018-03-05,b76ef37428e6799c421989521c0e5077,unknown,1,845e8036c3f7bf62099352f5ed910240,34d40cdaf94010a1d05b0d6212f9e909,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-03 03:00:00,bed_bath_table,online_big,cat,,,,reseller,,0.0,1,rio de janeiro,RJ,21041.0,1584.6,21.0,24.0,66.025,3.8333333333333335,59.0,2018-03,2018-05,high_ltv
7f12bc8cffb170e083ea5c5296272b97,,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,0,f049a72cf58fd31b11f8919cade515e7,4b339f9567d060bcea4f5136b9f5949e,2695de1affa7750089c0455f8ce27021,2018-05-24 22:16:29,audio_video_electronics,online_beginner,cat,,,,reseller,,0.0,1,sao paulo,SP,1023.0,138.75,3.0,4.0,34.6875,3.5,,,2018-05,low_ltv
d9734d3817f40bb704b7cc4984ec39b0,,30077c17f2ec5010a82e37ad8925b95f,organic_search,0,117cfc326c6d50da67ca858ff5c0c852,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3,2018-03-29 20:20:04,household_utilities,online_medium,wolf,,,,reseller,,0.0,1,sao joao de meriti,RJ,25530.0,454.6,5.0,5.0,90.92,4.6,,,2018-03,mid_ltv
bc18cd01dacdd62719e6b4d59248c5e1,,ce1a65abd0973638f1c887a6efcfa82d,organic_search,0,f1fdf2d13186575751aa25876536d85c,9e4d1098a3b0f5da39b0bc48f9876645,2695de1affa7750089c0455f8ce27021,2018-03-22 13:06:50,sports_leisure,online_big,eagle,,,,reseller,,0.0,1,sao paulo,SP,5314.0,26.3,1.0,1.0,26.3,5.0,,,2018-03,low_ltv
d1d35acfd20d413bbda1eae8e208f0b5,2018-07-02,36120633c8737035fbabf079082f4ec1,paid_search,1,b64d51f0435e884e8de603b1655155ae,068066e24f0c643eb1d089c7dd20cd73,9ae085775a198122c5586fa830ff7f2b,2018-02-15 16:06:31,household_utilities,online_medium,unclassified,,,,reseller,,0.0,1,garulhos,SP,7077.0,416.18,17.0,23.0,18.09478260869565,4.130434782608695,-137.0,2018-07,2018-02,mid_ltv
48a8b46e7ea342b913b50c7087f78162,,b76ef37428e6799c421989521c0e5077,organic_search,0,56e361f411e38dcef17cdc2a3d99628b,9d12ef1a7eca3ec58c545c678af7869c,4ef15afb4b2723d8f3d81e51ec7afefe,2018-05-10 19:16:27,audio_video_electronics,industry,cat,,,,manufacturer,,0.0,1,guarulhos,SP,7113.0,1298.0,5.0,10.0,129.8,4.5,,,2018-05,high_ltv
30c5ba4650eee4a5550cdfa16fb4f195,,22c29808c4f815213303f8933030604c,paid_search,0,cac876b37d3abcd6bd76caca30277996,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,2018-01-29 17:13:49,home_decor,online_big,unclassified,,,,reseller,,0.0,1,cascavel,PR,85816.0,2229.77,27.0,33.0,67.56878787878787,4.5625,,,2018-01,high_ltv
60a7799873854c9ccd549ec39c8efddf,,40dec9f3d5259a3d2dbcdab2114fae47,organic_search,0,a414555ce331b8c8aea4a9cb8395194d,4b339f9567d060bcea4f5136b9f5949e,2695de1affa7750089c0455f8ce27021,2018-01-29 20:08:37,home_appliances,online_medium,unclassified,,,,reseller,,0.0,1,sao paulo,SP,3638.0,1450.95,7.0,8.0,181.36875,3.571428571428572,,,2018-01,high_ltv
428a96d781ccb96d757bbf82f8242d95,2018-03-01,65d9f9d71e562365e8b44037c2888d98,paid_search,1,c54679b132454625907c773d273d4126,068066e24f0c643eb1d089c7dd20cd73,4ef15afb4b2723d8f3d81e51ec7afefe,2018-01-08 19:14:47,health_beauty,online_medium,unclassified,,,,manufacturer,,0.0,1,guaruja,SP,11443.0,1032.0,7.0,8.0,129.0,4.875,-52.0,2018-03,2018-01,mid_ltv
21c55cb2ff8f7ce34b89f7cc8cf71d9f,,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search,0,4a82168aaef173cbb6e46ae88728f919,9d12ef1a7eca3ec58c545c678af7869c,a8387c01a09e99ce014107505b92388c,2018-05-02 17:57:01,health_beauty,online_big,wolf,,,,reseller,,0.0,1,irati,PR,84500.0,512.0,4.0,4.0,128.0,4.0,,,2018-05,mid_ltv
d90b1c32b55f731e8a2072bfad782fdd,2018-07-02,616767b0bfb0a97510747d8bbcc40290,paid_search,1,d8d9567d0bfb0bc7eb845a205ba42657,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3,2018-02-09 13:41:10,books,online_medium,wolf,,,,reseller,,0.0,1,sao paulo,SP,3688.0,74.6,4.0,4.0,18.65,3.5,-143.0,2018-07,2018-02,low_ltv
6dfdc6a7e91f5d20a16c956c33974ca5,2018-04-04,40dec9f3d5259a3d2dbcdab2114fae47,organic_search,1,3ab971ce71839580d2ae5b4e40fe8044,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-27 13:55:14,home_decor,online_big,cat,,,,reseller,,0.0,1,sao paulo,SP,3210.0,5002.900000000001,36.0,38.0,131.65526315789475,3.888888888888889,23.0,2018-04,2018-04,high_ltv
ffdd99e05df27c02a2fb1669d49e0c76,,22c29808c4f815213303f8933030604c,organic_search,0,02f623a8eb246f3c5f7c2f96462654e6,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,2018-04-18 20:16:19,sports_leisure,online_medium,eagle,,,,reseller,,0.0,1,botucatu,SP,18611.0,6378.0,44.0,44.0,144.95454545454547,4.558139534883721,,,2018-04,high_ltv
c028b7dd285d13e19ff7a4cabf8bf700,2018-02-02,d83b0d0e48c8447d1d5507a44027a955,unknown,1,6aa3928696eab49a19a466e665a649fd,068066e24f0c643eb1d089c7dd20cd73,9ae085775a198122c5586fa830ff7f2b,2018-02-07 13:40:14,health_beauty,online_medium,unclassified,,,,reseller,,0.0,1,nova iguacu,RJ,26285.0,2075.0,18.0,22.0,94.3181818181818,4.545454545454546,5.0,2018-02,2018-02,high_ltv
90513943523077ad07582e989457ccec,2018-10-05,22c29808c4f815213303f8933030604c,organic_search,1,539ed9e19811677513447759be5eccfc,34d40cdaf94010a1d05b0d6212f9e909,068066e24f0c643eb1d089c7dd20cd73,2018-05-15 18:16:40,home_decor,industry,cat,,,,reseller,,0.0,1,belo horizonte,MG,31520.0,32.83,2.0,2.0,16.415,3.0,-143.0,2018-10,2018-05,low_ltv
080cc5a4ec71a747e260e274bdb13b64,,22c29808c4f815213303f8933030604c,paid_search,0,d7827b2af99326a03b0ed9c7a24db0d3,9e4d1098a3b0f5da39b0bc48f9876645,6565aa9ce3178a5caf6171827af3a9ba,2018-03-29 16:29:14,construction_tools_house_garden,online_big,cat,,,,reseller,,0.0,1,londrina,SP,86076.0,1455.0,1.0,1.0,1455.0,5.0,,,2018-03,high_ltv
a4fa73f413400524fef474c93faa5e02,2018-03-01,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,1,bd4431c1a8dfa744b59e1e2a8bc99b9e,56bf83c4bb35763a51c2baab501b4c67,495d4e95a8cf8bbf8b432b612a2aa328,2018-01-26 18:13:17,health_beauty,offline,unclassified,,,,reseller,,0.0,1,rio de janeiro,RJ,20761.0,809.5,7.0,7.0,115.64285714285714,4.571428571428571,-34.0,2018-03,2018-01,mid_ltv
bd503b6e91ef50d1c4c169476158e8eb,,c35447dcd1a50b2e2ee3184be602b597,social,0,4a1917ef994878940e1fb03eeb787ad7,9d12ef1a7eca3ec58c545c678af7869c,4ef15afb4b2723d8f3d81e51ec7afefe,2018-04-09 17:28:44,phone_mobile,industry,eagle,,,,reseller,,0.0,1,brasilia,DF,70610.0,768.0,2.0,3.0,256.0,2.6666666666666665,,,2018-04,mid_ltv
f6127362ba4727c54d742b7ab1ae7c1c,,bdaeb752e5c3caa215ebe04c61e22325,paid_search,0,c0aff2da32c17759d30b22fb0af6649d,4b339f9567d060bcea4f5136b9f5949e,6565aa9ce3178a5caf6171827af3a9ba,2018-04-20 13:24:51,music_instruments,online_medium,wolf,,,,reseller,,0.0,1,florianopolis,SC,88032.0,188.8,4.0,5.0,37.760000000000005,3.8,,,2018-04,mid_ltv
2448225d3dfa0dc52632c746aa76b66e,,b76ef37428e6799c421989521c0e5077,unknown,0,cb6c9f5888a7a090c75beaf615925792,a8387c01a09e99ce014107505b92388c,4ef15afb4b2723d8f3d81e51ec7afefe,2018-04-20 19:04:20,construction_tools_house_garden,online_medium,eagle,,,,reseller,,0.0,1,vila velha,ES,29100.0,779.8900000000001,11.0,11.0,70.89909090909092,3.8181818181818175,,,2018-04,mid_ltv
c36d210f50e7ef3103da68ab61efd093,,b76ef37428e6799c421989521c0e5077,unknown,0,59cea8e446d3834393058e7e0666b6fb,9d12ef1a7eca3ec58c545c678af7869c,d3d1e91a157ea7f90548eef82f1955e3,2018-05-08 12:18:42,small_appliances,online_big,eagle,,,,reseller,,0.0,1,maringa,PR,87050.0,696.6,10.0,10.0,69.66,4.6,,,2018-05,mid_ltv
384b5bdbe32117213b87f8f5e0604be4,,b76ef37428e6799c421989521c0e5077,unknown,0,2cb98e27ce1c18abdb42209b34c382a7,a8387c01a09e99ce014107505b92388c,9ae085775a198122c5586fa830ff7f2b,2018-02-28 03:00:00,car_accessories,online_beginner,cat,,,,reseller,,0.0,1,ribeirao preto,SP,14085.0,62.49,1.0,1.0,62.49,4.0,,,2018-02,low_ltv
6c465ed53d17739467c95fe414d8e056,,7fa6214d82e911d070f51ef79381b956,referral,0,3289d8c3eef4873f91ce0b1343c0dd58,a8387c01a09e99ce014107505b92388c,4ef15afb4b2723d8f3d81e51ec7afefe,2018-04-26 20:04:29,sports_leisure,online_small,cat,,,,manufacturer,,0.0,1,praia grande,SP,11701.0,199.99,1.0,1.0,199.99,5.0,,,2018-04,mid_ltv
f74b25a7dc1504cf5a3b964a990266ff,,b76ef37428e6799c421989521c0e5077,organic_search,0,55c26bcb609f480eb7868594245febb5,56bf83c4bb35763a51c2baab501b4c67,d3d1e91a157ea7f90548eef82f1955e3,2018-03-01 14:58:45,baby,online_big,cat,,,,reseller,,0.0,1,tabatinga,SP,14910.0,664.4000000000001,6.0,6.0,110.73333333333336,4.0,,,2018-03,mid_ltv
57e65b6fc1f2e47c402deeee25bba1aa,,88740e65d5d6b056e0cda098e1ea6313,social,0,5c3460cd3e8a984382ae254e7dd20d9f,f6c6ab65a1c732f154b371401448be6d,495d4e95a8cf8bbf8b432b612a2aa328,2018-01-10 18:15:06,baby,online_small,unclassified,,,,reseller,,0.0,1,sao jose do rio preto,SP,15085.0,775.76,9.0,10.0,77.576,4.7,,,2018-01,mid_ltv
e430deb739cc669ad740c421931bc8f8,,22c29808c4f815213303f8933030604c,direct_traffic,0,0e72c1a751b496722a6cb1f10653b62a,4b339f9567d060bcea4f5136b9f5949e,c638112b43f1d1b86dcabb0da720c901,2018-03-12 18:24:50,books,industry,wolf,,,,reseller,,0.0,1,sao paulo,SP,6280.0,140.8,3.0,3.0,46.93333333333334,4.666666666666667,,,2018-03,low_ltv
cd9e8a4a222eb86428130d42fc684ca5,,b76ef37428e6799c421989521c0e5077,organic_search,0,ae7ab174effdead6c241e547e4ca13f0,4b339f9567d060bcea4f5136b9f5949e,6565aa9ce3178a5caf6171827af3a9ba,2018-04-04 21:17:17,household_utilities,online_medium,cat,,,,manufacturer,,0.0,1,arapongas,PR,86703.0,2778.6,6.0,7.0,396.9428571428571,3.857142857142857,,,2018-04,high_ltv
aadd608980d2f5f7ee3942cc912eef00,,a7982125ff7aa3b2054c6e44f9d28522,organic_search,0,1d953075c2f0dd990bacf27b83b330f1,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,2018-06-20 12:24:10,computers,online_medium,"cat, wolf",,,,reseller,,0.0,1,belo horizonte,MG,30421.0,59.0,1.0,1.0,59.0,5.0,,,2018-06,low_ltv
d88a45e680327e0b22a34020d8f78252,,b76ef37428e6799c421989521c0e5077,unknown,0,9261d76c62caaf0b24677c2ceb7f8f20,0a0fb2b07d841f84fb6714e35c723075,de63de0d10a6012430098db33c679b0b,2018-05-22 21:25:39,household_utilities,industry,cat,,,,reseller,,0.0,1,palhoca,SC,88138.0,968.7,6.0,7.0,138.3857142857143,3.7142857142857135,,,2018-05,mid_ltv
e2e57ded5b59a2058dd5855564c6b5ea,,b76ef37428e6799c421989521c0e5077,unknown,0,160851d3ece7aa1a510f8d1a4bb8a8af,b90f87164b5f8c2cfa5c8572834dbe3f,4b339f9567d060bcea4f5136b9f5949e,2018-07-18 20:24:28,construction_tools_house_garden,industry,cat,True,True,200+,manufacturer,,0.0,1,garca,SP,17400.0,102.05,2.0,2.0,51.025,5.0,,,2018-07,low_ltv
098d6dd896e6740f88282b48495d47ef,,5da54625ee0a9560dc9b9b9f6ccb03d0,paid_search,0,c004e5ea15737026cecaee0447e00b75,9e4d1098a3b0f5da39b0bc48f9876645,85fc447d336637ba1df43e793199fbc8,2018-03-26 19:31:38,construction_tools_house_garden,offline,shark,,,,reseller,,0.0,1,sao paulo,SP,2035.0,4700.0,2.0,2.0,2350.0,1.0,,,2018-03,high_ltv
d0b16c2b9e945575082a7e81f6f933b0,,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,0,7ff588a03c2aeae4fbd23f9ae64b760d,370c9f455f93a9a96cbe9bea48e70033,de63de0d10a6012430098db33c679b0b,2018-05-21 20:28:33,car_accessories,online_big,cat,,,,reseller,,0.0,1,guarulhos,SP,7183.0,1182.2,14.0,16.0,73.8875,4.6875,,,2018-05,mid_ltv
512182619d12ae0863827b7e5ab97f19,,b76ef37428e6799c421989521c0e5077,organic_search,0,880ce4951cf857ab1d9e0b75c1d856f4,de63de0d10a6012430098db33c679b0b,9ae085775a198122c5586fa830ff7f2b,2018-01-31 02:00:00,car_accessories,industry,unclassified,,,,reseller,,0.0,1,belo horizont,MG,31255.0,178.9,1.0,1.0,178.9,5.0,,,2018-01,low_ltv
0951c34dc17cf35be31bb59fa96435df,2018-04-04,22c29808c4f815213303f8933030604c,organic_search,1,9e6967d3cf386d284251784b18ccb485,a8387c01a09e99ce014107505b92388c,56bf83c4bb35763a51c2baab501b4c67,2018-04-13 13:41:51,construction_tools_house_garden,online_big,cat,,,,reseller,,0.0,1,sao caetano do sul,SP,9550.0,517.67,9.0,11.0,47.060909090909085,3.636363636363636,9.0,2018-04,2018-04,mid_ltv
8292c2c5afbab7549123a2640e22044a,,7fa6214d82e911d070f51ef79381b956,direct_traffic,0,e9c2dc0dd4ac38448289be644ac94f42,0a0fb2b07d841f84fb6714e35c723075,de63de0d10a6012430098db33c679b0b,2018-06-20 18:32:56,sports_leisure,online_medium,shark,,,,reseller,,0.0,1,joinville,SC,89210.0,118.39,3.0,3.0,39.46333333333333,5.0,,,2018-06,low_ltv
7270ec1d67725ee992193adf9e9f2637,2018-04-04,b76ef37428e6799c421989521c0e5077,unknown,1,964ff64dc05b13811c6d0f41e0aa5f6b,4b339f9567d060bcea4f5136b9f5949e,85fc447d336637ba1df43e793199fbc8,2018-04-11 14:36:14,home_decor,online_big,shark,,,,manufacturer,,0.0,1,sao paulo,SP,4154.0,180.0,1.0,1.0,180.0,5.0,7.0,2018-04,2018-04,mid_ltv
4de20dd98d2ca78fd643bdc4f0a6359b,,e998c9a2c0e92504311cde9e43a34026,unknown,0,1cbdc7cf130a41fd13a3c2a7d2fcfda7,9e4d1098a3b0f5da39b0bc48f9876645,6565aa9ce3178a5caf6171827af3a9ba,2018-03-16 19:39:38,bed_bath_table,offline,eagle,,,,reseller,,0.0,1,lambari,MG,37480.0,165.8,2.0,2.0,82.9,5.0,,,2018-03,low_ltv
3c803c1d8fef5385ca87aa1f8952338e,,b76ef37428e6799c421989521c0e5077,unknown,0,271b8923c6a549e02d3c9fd1f8c0422b,f42a2bd194f7802ab052a815c8de65b7,85fc447d336637ba1df43e793199fbc8,2018-06-01 16:45:27,household_utilities,offline,cat,,,,reseller,,0.0,1,praia grande,SP,11704.0,105.19,1.0,1.0,105.19,4.0,,,2018-06,low_ltv
3cab34e6c6a51d1f2ca8e76908c62368,2018-04-04,22c29808c4f815213303f8933030604c,direct_traffic,1,44717f64ec2a457979cf83c429077666,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-05 19:05:16,handcrafted,online_medium,cat,,,,reseller,,0.0,1,santa rosa,RS,98780.0,107.0,2.0,3.0,35.666666666666664,5.0,1.0,2018-04,2018-04,low_ltv
e2e3fb19cb1f4edf8c601bab9adbad86,2018-03-05,58326e62183c14b0c03085c33b9fdc44,social,1,31be790e64fc99f8ff48ec2bd18a3104,09285259593c61296eef10c734121d5b,a8387c01a09e99ce014107505b92388c,2018-06-29 20:16:50,household_utilities,online_beginner,eagle,,,,reseller,,0.0,1,sao bernardo do campo,SP,9690.0,241.4,6.0,6.0,40.23333333333333,4.333333333333333,116.0,2018-03,2018-06,mid_ltv
0de705dc7d8026cc9b2128b775e4c35e,2017-01-08,3cd2a8301d5395f21cdd3094c9eaa2f4,paid_search,1,120476eb7a04c149d14772edaf5d9bf2,b90f87164b5f8c2cfa5c8572834dbe3f,85fc447d336637ba1df43e793199fbc8,2018-06-25 18:42:15,construction_tools_house_garden,online_big,wolf,,,,reseller,,0.0,1,angra dos reis,RJ,23954.0,2368.8,4.0,6.0,394.8,3.8333333333333335,533.0,2017-01,2018-06,high_ltv
8f118ab2a5c0d99362fb67e29856acab,2018-05-02,22c29808c4f815213303f8933030604c,organic_search,1,94d76e96eedd976258cd3278ce56d5f2,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe,2018-02-07 20:39:32,construction_tools_house_garden,online_big,unclassified,,,,manufacturer,,0.0,1,sao roque,SP,18132.0,385.61,1.0,1.0,385.61,5.0,-84.0,2018-05,2018-02,mid_ltv
299d8968ef74c5086cb3ee21f13ed27a,2018-07-02,3e3371f8470ce094c7c82c09b7bd59d9,unknown,1,377bc18334c78dd2f1535ef22a3ad225,56bf83c4bb35763a51c2baab501b4c67,85fc447d336637ba1df43e793199fbc8,2018-03-07 22:08:32,car_accessories,online_big,cat,,,,reseller,,0.0,1,sao jose dos pinhais,PR,83015.0,135.98,1.0,1.0,135.98,5.0,-117.0,2018-07,2018-03,low_ltv
081c243a74472af67b65145cff5221c7,,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,0,58f1a6197ed863543e0136bdedb3fce2,4b339f9567d060bcea4f5136b9f5949e,c638112b43f1d1b86dcabb0da720c901,2018-02-27 17:30:22,fashion_accessories,online_medium,eagle,,,,reseller,,0.0,1,conselheiro lafaiete,MG,36407.0,6833.0,44.0,45.0,151.84444444444443,4.155555555555556,,,2018-02,high_ltv
39ecc5282d4511dca4c757113e1312d1,2018-08-03,f017be4dbf86243af5c1ebed0cff36a2,organic_search,1,65febd49fd28ec955651299159b1f527,a8387c01a09e99ce014107505b92388c,d3d1e91a157ea7f90548eef82f1955e3,2018-03-19 18:58:47,household_utilities,online_big,unclassified,,,,reseller,,0.0,1,sao paulo,SP,3275.0,4319.7,35.0,40.0,107.9925,4.225,-137.0,2018-08,2018-03,high_ltv
02c1f06978b821b2996ec257932f2947,2018-09-05,22c29808c4f815213303f8933030604c,organic_search,1,9b1585752613ec342d03bbab9997ec48,f42a2bd194f7802ab052a815c8de65b7,de63de0d10a6012430098db33c679b0b,2018-05-11 14:22:51,car_accessories,offline,cat,,,,reseller,,0.0,1,rio de janeiro,RJ,22745.0,4248.98,3.0,3.0,1416.3266666666666,3.6666666666666665,-117.0,2018-09,2018-05,high_ltv
072446c6aa02c85a9a91d6a75116def5,2018-06-04,22c29808c4f815213303f8933030604c,organic_search,1,cbf09e831b0c11f6f23ffb51004db972,068066e24f0c643eb1d089c7dd20cd73,de63de0d10a6012430098db33c679b0b,2018-04-10 18:20:00,household_utilities,online_top,cat,,,,reseller,,0.0,1,sbc/sp,SP,9726.0,1535.2,10.0,10.0,153.52,4.4,-55.0,2018-06,2018-04,high_ltv
0d8b45d95dc4bd9712dc67f87db79a8e,,b6885f18d203a61176418c1fb3764815,paid_search,0,4f0d637c1197fd65405ebd755ac9f86b,56bf83c4bb35763a51c2baab501b4c67,de63de0d10a6012430098db33c679b0b,2018-03-12 21:20:49,health_beauty,online_medium,cat,,,,reseller,,0.0,1,taboao da serra,SP,6768.0,199.8,2.0,2.0,99.9,5.0,,,2018-03,mid_ltv
fe75268bb28b40ef89979d0ec2c54497,,5bc6da5f353093c37734eddd2eafc993,direct_traffic,0,dbdd0ec73a4817971d962698f2fea022,068066e24f0c643eb1d089c7dd20cd73,fbf4aef3f6915dc0c3c97d6812522f6a,2018-02-02 13:08:11,health_beauty,online_big,unclassified,,,,manufacturer,,0.0,1,fortaleza,CE,60710.0,6384.0,16.0,16.0,399.0,4.375,,,2018-02,high_ltv
239ce949b3bcb25a0c47779fe37c80e0,,b76ef37428e6799c421989521c0e5077,unknown,0,caa9bc43a9fe8cf9c564ddd8a03cc4a6,9d12ef1a7eca3ec58c545c678af7869c,4ef15afb4b2723d8f3d81e51ec7afefe,2018-03-28 16:09:52,toys,online_medium,cat,,,,reseller,,0.0,1,jacarei,SP,12308.0,803.87,13.0,14.0,57.419285714285714,4.6923076923076925,,,2018-03,mid_ltv
b8bb2a1d59f4ecae0646fc039b75391e,,73f31a40697cc90a86c1273563ac230e,other,0,fe87f472055fbcf1d7e691c00b1560dc,56bf83c4bb35763a51c2baab501b4c67,495d4e95a8cf8bbf8b432b612a2aa328,2018-01-23 12:41:16,home_decor,online_medium,unclassified,,,,reseller,,0.0,1,campinas,SP,13085.0,1085.8,6.0,6.0,180.96666666666667,4.5,,,2018-01,mid_ltv
6c6094f256f51e83fe02bce6091163e7,2018-07-01,40dec9f3d5259a3d2dbcdab2114fae47,organic_search,1,da4d149c0ddbac90557103ac0a0ec356,068066e24f0c643eb1d089c7dd20cd73,6565aa9ce3178a5caf6171827af3a9ba,2018-01-11 17:16:48,sports_leisure,online_medium,unclassified,,,,reseller,,0.0,1,sbc,SP,9861.0,730.0,1.0,1.0,730.0,3.0,-171.0,2018-07,2018-01,mid_ltv
10fa97233fb64af4b6ce8316d0bc2eca,2018-12-03,88740e65d5d6b056e0cda098e1ea6313,social,1,693660429f9dc4ff704eb3d88dad54d7,4b339f9567d060bcea4f5136b9f5949e,6565aa9ce3178a5caf6171827af3a9ba,2018-05-25 21:25:11,audio_video_electronics,online_medium,wolf,,,,reseller,,0.0,1,santo andre,SP,9170.0,124.0,2.0,2.0,62.0,4.0,-192.0,2018-12,2018-05,low_ltv
cdd41e8e7e609526df11a959b953cc0d,2018-10-05,ce1a65abd0973638f1c887a6efcfa82d,organic_search,1,7d7866a99a8656a42c7ff6352a433410,34d40cdaf94010a1d05b0d6212f9e909,068066e24f0c643eb1d089c7dd20cd73,2018-05-30 22:29:56,household_utilities,offline,cat,,,,reseller,,0.0,1,sao paulo,SP,1320.0,147.89,5.0,5.0,29.578,4.4,-128.0,2018-10,2018-05,low_ltv
3c13b54db21952663b5775d142be0ed2,,88740e65d5d6b056e0cda098e1ea6313,social,0,657969cca82e884d272385ec0ef06edd,fdb16d3cbbeb5798f2f66c4096be026d,060c0a26f19f4d66b42e0d8796688490,2018-02-08 19:03:20,fashion_accessories,industry,unclassified,,,,reseller,,0.0,1,estancia velha,RS,93608.0,139.70000000000002,3.0,3.0,46.56666666666667,4.666666666666667,,,2018-02,low_ltv
5bee2861956d76fe35e91c33bc4a81b3,,b6885f18d203a61176418c1fb3764815,paid_search,0,dda37071807e404c5bb2a1590c66326f,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,2018-03-26 20:08:26,bags_backpacks,online_small,eagle,,,,manufacturer,,0.0,1,sao paulo,SP,3282.0,199.99,1.0,1.0,199.99,5.0,,,2018-03,mid_ltv
37d92d59a2b02e0256aa1d2bddcfa50d,2018-07-01,88740e65d5d6b056e0cda098e1ea6313,social,1,671585f5a2af58b6e276bc01003c0d2b,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,2018-06-19 19:54:25,household_utilities,online_medium,unclassified,,,,manufacturer,,0.0,1,curitiba,PR,80510.0,1244.0,27.0,27.0,46.07407407407408,4.703703703703703,-12.0,2018-07,2018-06,mid_ltv
503831c6265361a08aa4113b4d867178,2018-10-01,ce1a65abd0973638f1c887a6efcfa82d,paid_search,1,4a1f694197d05fe70026b016a7316b41,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-02-02 11:25:23,home_decor,online_medium,unclassified,,,,reseller,,0.0,1,pedreira,SP,13920.0,907.77,14.0,23.0,39.46826086956521,4.391304347826087,-241.0,2018-10,2018-02,mid_ltv
bc55d3363ee659d6ab6c908b932c7705,,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,0,3d3ccf2b2f8134b10dce9dd446f0e075,f42a2bd194f7802ab052a815c8de65b7,2695de1affa7750089c0455f8ce27021,2018-04-25 18:28:42,home_decor,online_medium,cat,,,,reseller,,0.0,1,ibitinga,SP,14940.0,608.6,3.0,3.0,202.86666666666667,3.333333333333333,,,2018-04,mid_ltv
