seller_id,origin,business_segment,lead_type,business_type,recency,frequency,monetary,avg_review_score,days_to_convert,R_score,F_score,M_score,RFM_score,rfm_segment,cluster,cluster_label
5e9f5bd34e0830569f05c9d4f56e04a8,organic_search,bags_backpacks,online_medium,manufacturer,133,2.0,239.98,4.5,53.0,2,2,2,6,promising,1,standard
d8bf0fc082fd4a77fc2e5679b6c00133,organic_search,construction_tools_house_garden,online_medium,reseller,124,1.0,139.9,5.0,2.0,2,1,1,4,at_risk,1,standard
8a432f4e5b471f8da497d7dc517666e2,organic_search,bed_bath_table,online_big,reseller,148,95.0,7555.0,4.201923076923077,-81.0,2,4,4,10,champions,3,high_value
03a2a6dcbe45d639c4dc2a0d24769c40,social,construction_tools_house_garden,online_beginner,reseller,179,9.0,1078.41,4.111111111111111,-82.0,1,3,3,7,promising,2,mid_value
6a38087bc8ad4f89ff453561005f6dea,referral,computers,online_big,reseller,88,15.0,1833.43,4.409090909090909,-178.0,4,4,4,12,champions,1,standard
d9a84e1403de8da0c3aa531d6d108ba6,organic_search,toys,online_medium,reseller,190,54.0,1425.2,4.559322033898305,-81.0,1,4,4,9,loyal,3,high_value
f12d3c2a14729ae461b920c11fe20fdc,organic_search,home_decor,online_big,reseller,187,9.0,364.45,4.2727272727272725,-272.0,1,3,2,6,promising,2,mid_value
a8739afb32aaa45e01815ca76f76f54b,paid_search,car_accessories,online_big,reseller,161,13.0,298.83,3.466666666666667,-81.0,2,4,2,8,loyal,0,low_value
5bf397d04035b5f45cc41e82ec106803,direct_traffic,household_utilities,offline,reseller,148,3.0,1525.0,4.25,-81.0,2,2,4,8,loyal,2,mid_value
d1ef48b38baca7e831711c4a0aeb398f,organic_search,construction_tools_house_garden,online_medium,reseller,173,29.0,1469.12,4.428571428571429,-81.0,1,4,4,9,loyal,2,mid_value
e5cbe890e679490127e9a390b46bbd20,paid_search,food_supplement,online_top,manufacturer,104,2.0,908.99,4.5,-81.0,3,2,3,8,loyal,1,standard
723cd880edaacdb998898b67c8f9da30,paid_search,bed_bath_table,online_medium,reseller,151,11.0,2136.53,4.166666666666667,-81.0,2,3,4,9,loyal,2,mid_value
36f98ad67cc981f50ce8aed093d5783c,social,audio_video_electronics,online_small,reseller,84,2.0,119.4,4.0,41.0,4,2,1,7,promising,1,standard
83c465a786b06574376909b35ef6752a,paid_search,handcrafted,offline,unknown,106,3.0,281.4,5.0,-81.0,3,2,2,7,promising,1,standard
6c99c983ce3b6ba0ab813e6790e81691,direct_traffic,toys,online_small,reseller,113,9.0,546.75,3.7777777777777777,-202.0,3,3,2,8,loyal,2,mid_value
5e105f5c9f63f5f1fd75d6cb942e55b1,unknown,home_decor,online_medium,manufacturer,190,8.0,1471.9,4.5,-91.0,1,3,4,8,loyal,2,mid_value
bdae679a9b282249bc23b9b69dae9a99,direct_traffic,construction_tools_house_garden,online_medium,reseller,196,6.0,663.15,3.5,-81.0,1,3,3,7,promising,2,mid_value
52a50b42accf164f9f019941e5759d9b,organic_search,food_drink,online_small,manufacturer,96,4.0,139.96,4.75,-81.0,4,2,1,7,promising,1,standard
da7039f29f90ce5b4846ffc0fcc93beb,organic_search,audio_video_electronics,online_medium,reseller,162,17.0,1259.1,4.555555555555555,-81.0,1,4,3,8,loyal,2,mid_value
f22a247b79dd22ecd91dc8e3b2a1b07c,unknown,health_beauty,online_medium,manufacturer,112,8.0,439.94,4.0,-81.0,3,3,2,8,loyal,1,standard
bb7ad8a45c027be8ab075b8e465f8ca0,paid_search,household_utilities,industry,manufacturer,78,2.0,19.98,5.0,-43.0,4,2,1,7,promising,1,standard
1cbd32d00d01bb8087a5eb088612fd9c,organic_search,health_beauty,online_big,reseller,98,11.0,1045.47,4.25,-81.0,3,3,3,9,loyal,1,standard
ffc470761de7d0232558ba5e786e57b7,unknown,construction_tools_house_garden,online_big,reseller,175,28.0,1649.01,4.3,-81.0,1,4,4,9,loyal,2,mid_value
07de60b03d150fb3ea09eab5da5e4c8b,unknown,bed_bath_table,industry,manufacturer,196,9.0,719.1,4.333333333333333,-81.0,1,3,3,7,promising,2,mid_value
86ff3eaef0267069cc891a2ed9d10a17,unknown,sports_leisure,online_medium,reseller,131,7.0,409.75,4.714285714285714,-81.0,2,3,2,7,promising,2,mid_value
299c89a525fee36c567f4fe72f038100,organic_search,audio_video_electronics,online_big,manufacturer,161,2.0,658.0,2.0,-94.0,2,2,3,7,promising,0,low_value
3ea08c48e851106d2f584349daba335f,social,baby,online_medium,manufacturer,111,1.0,170.0,4.0,-81.0,3,1,1,5,at_risk,1,standard
2d34636518ba88f5349b732fcf8ba2e4,unknown,computers,industry,reseller,169,1.0,150.0,5.0,-72.0,1,1,1,3,dormant,2,mid_value
e8dba4d70f7f2b20e775d09cae01142d,direct_traffic,bags_backpacks,online_big,reseller,85,9.0,855.91,4.333333333333333,-205.0,4,3,3,10,champions,1,standard
bbe87dce25ba8b38bb61cc7210a3f10b,organic_search,construction_tools_house_garden,online_big,reseller,139,2.0,287.0,5.0,-81.0,2,2,2,6,promising,2,mid_value
94165aea8a35c3c21499cbcae239b16c,paid_search,car_accessories,online_medium,reseller,145,1.0,180.0,2.0,-81.0,2,1,2,5,at_risk,0,low_value
3d2531eccfbde1d7c8db7a3a12fb267a,organic_search,music_instruments,online_medium,reseller,152,10.0,1999.54,4.222222222222222,-53.0,2,3,4,9,loyal,2,mid_value
184725737946a1a938bbbd1a9e978103,unknown,fashion_accessories,online_big,reseller,109,3.0,359.70000000000005,4.666666666666667,-81.0,3,2,2,7,promising,1,standard
2ba91c7ad80ff88b23b7db823b43c233,direct_traffic,pet,unknown,reseller,202,6.0,740.4,3.8333333333333335,-81.0,1,3,3,7,promising,2,mid_value
bf0d50a6410d487dc97d2baac0a8c0be,organic_search,home_decor,online_medium,manufacturer,120,1.0,27.9,2.0,-81.0,3,1,1,5,at_risk,0,low_value
9da15f4a4ea758d9eeb49000dbe57e22,unknown,home_decor,online_medium,reseller,152,1.0,196.9,2.0,65.0,2,1,2,5,at_risk,0,low_value
0a85ebe4e328db81ac9109781205e2f7,organic_search,home_decor,online_medium,manufacturer,146,12.0,667.9,4.583333333333333,-81.0,2,4,3,9,loyal,2,mid_value
7f5e4d5efad7e44b91115dd1decb65f3,organic_search,audio_video_electronics,online_medium,reseller,120,3.0,179.9,5.0,98.0,3,2,2,7,promising,1,standard
1b4b28463457a256e9a784ebe2a8f630,unknown,car_accessories,online_medium,reseller,106,1.0,699.42,1.0,-81.0,3,1,3,7,promising,0,low_value
42fa4ee7240e9b8eb4576358ec142ba7,unknown,household_utilities,online_medium,reseller,191,22.0,3845.7,4.809523809523809,-81.0,1,4,4,9,loyal,3,high_value
89a51f50b8095ea78d5768f34c13a76f,paid_search,health_beauty,online_small,reseller,119,10.0,677.16,4.727272727272728,-81.0,3,3,3,9,loyal,1,standard
f9ec7093df3a7b346b7bcf7864069ca3,paid_search,small_appliances,online_medium,reseller,89,9.0,519.2,4.777777777777778,-86.0,4,3,2,9,loyal,1,standard
7238a95bb63ef7e498389fb863b834a1,paid_search,construction_tools_house_garden,online_big,manufacturer,135,15.0,2265.7,4.733333333333333,-81.0,2,4,4,10,champions,2,mid_value
850913d59ce317156b00f3705f1c3edb,paid_search,phone_mobile,online_medium,reseller,180,32.0,2690.0,3.3529411764705883,-114.0,1,4,4,9,loyal,3,high_value
e1c76f339ebd5460999f25a2aa8c92c5,email,small_appliances,online_medium,unknown,181,1.0,899.9,5.0,-81.0,1,1,3,5,at_risk,2,mid_value
72c38a04bd6a1c3dbc5298425a0db86d,organic_search,audio_video_electronics,online_beginner,reseller,155,4.0,647.3,3.8,3.0,2,2,3,7,promising,2,mid_value
57df9869a600bd6b7c405f2a862eccfb,paid_search,household_utilities,online_medium,manufacturer,204,5.0,125.0,4.4,-197.0,1,3,1,5,at_risk,2,mid_value
4e480be820e37de1444325ff358c9296,unknown,car_accessories,online_big,reseller,69,1.0,430.3,5.0,-81.0,4,1,2,7,promising,1,standard
ce4755084bc097113867e6454f8f5e52,paid_search,health_beauty,industry,manufacturer,91,1.0,18.9,5.0,-58.0,4,1,1,6,promising,1,standard
ca7c6bd577e559472af1c699de9e764e,email,health_beauty,online_medium,reseller,145,6.0,148.0,4.0,-81.0,2,3,1,6,promising,2,mid_value
13511db12ac61e2f89c53b72a944a60b,display,car_accessories,online_big,manufacturer,166,6.0,798.0,3.5,-81.0,1,3,3,7,promising,0,low_value
d3dcf0604eabf0224fbd5948b5e02f69,unknown,music_instruments,online_medium,reseller,187,9.0,2902.3,3.888888888888889,-302.0,1,3,4,8,loyal,2,mid_value
7ade73f1b9b4e965f9009a4c3a7e2c15,organic_search,household_utilities,online_medium,manufacturer,139,27.0,1880.3,4.777777777777778,-226.0,2,4,4,10,champions,2,mid_value
87d3c3aeb3ead335511b3ce315eb341e,direct_traffic,toys,offline,reseller,86,15.0,749.3499999999999,3.5,-114.0,4,4,3,11,champions,1,standard
ae45df84722b1d15c5f32b23a095746c,organic_search,health_beauty,online_small,reseller,189,9.0,901.83,4.833333333333333,-81.0,1,3,3,7,promising,2,mid_value
cad9969167c09b48ae6f1d123f7fa68d,direct_traffic,home_decor,online_small,reseller,182,2.0,43.2,3.0,-81.0,1,2,1,4,at_risk,0,low_value
85044848b1b767db2a4a58526adef4b4,referral,phone_mobile,offline,reseller,183,4.0,240.6,3.25,-81.0,1,2,2,5,at_risk,0,low_value
9c1c0c36cd23c20897e473901a8fb149,organic_search,food_drink,online_medium,reseller,141,6.0,544.97,5.0,-81.0,2,3,2,7,promising,2,mid_value
ce20a2ec1514c25e16f2b5b39bc818f0,organic_search,pet,online_medium,reseller,183,4.0,287.0,4.857142857142857,-81.0,1,2,2,5,at_risk,2,mid_value
cad10cc982ab6a391570c211b995c17c,email,pet,online_medium,reseller,147,1.0,47.4,5.0,-80.0,2,1,1,4,at_risk,2,mid_value
7d7d2b7a51328016102d4528c411d630,unknown,home_decor,offline,reseller,147,7.0,918.8,4.142857142857143,-81.0,2,3,3,8,loyal,2,mid_value
651530bf5c607240ccdd89a30c9c9712,paid_search,bags_backpacks,industry,manufacturer,42,1.0,199.9,4.0,-81.0,4,1,2,7,promising,1,standard
5670f4db5b62c43d542e1b2d56b0cf7c,paid_search,health_beauty,online_big,reseller,134,22.0,6630.09,4.409090909090909,-81.0,2,4,4,10,champions,3,high_value
929f342384a6607afe143d789ade1316,unknown,construction_tools_house_garden,online_small,reseller,119,4.0,209.4,5.0,-54.0,3,2,2,7,promising,1,standard
4c18691b6037662be2df78a765d98ab5,unknown,household_utilities,online_small,reseller,198,63.0,3195.52,3.835820895522388,-81.0,1,4,4,9,loyal,3,high_value
aa2640d851ec322526f1295bbeb20092,organic_search,home_decor,online_medium,reseller,182,1.0,159.98,3.0,-81.0,1,1,1,3,dormant,0,low_value
19d62d484cba71963c93f0f00ab42013,unknown,home_decor,online_top,manufacturer,146,1.0,139.9,4.0,-173.0,2,1,1,4,at_risk,2,mid_value
5b0cc932433fa5184b5b94bfe6bcc256,social,home_decor,online_medium,manufacturer,83,12.0,1437.8,3.4705882352941178,73.0,4,4,4,12,champions,1,standard
cd2169d9f31ff6fbb9ca3373b0c9e354,paid_search,audio_video_electronics,online_medium,reseller,106,1.0,569.0,4.0,80.0,3,1,3,7,promising,1,standard
9aa388272ee334b6ae07bc73706e254a,paid_search,bed_bath_table,online_medium,manufacturer,169,6.0,678.0,3.857142857142857,-164.0,1,3,3,7,promising,2,mid_value
1fe5540d7c1c37a595fefbacd5570d9e,paid_search,computers,online_medium,reseller,18,20.0,4537.6,4.28,-81.0,4,4,4,12,champions,3,high_value
bce6a5ecf98e99fd2a8868b15c51f04b,paid_search,watches,online_medium,reseller,117,14.0,3464.9,4.133333333333334,-235.0,3,4,4,11,champions,2,mid_value
902c99f1ac505c0d18778b61bcd636f7,organic_search,gifts,online_medium,reseller,26,4.0,157.96,4.0,-81.0,4,2,1,7,promising,1,standard
2e7ea2aafec5835e781b21d6d1faf1f1,email,health_beauty,online_medium,reseller,78,7.0,528.4,4.5,-81.0,4,3,2,9,loyal,1,standard
b3809b8d4394588a47c8470ea331e135,direct_traffic,audio_video_electronics,online_medium,reseller,119,1.0,89.0,4.0,-55.0,3,1,1,5,at_risk,1,standard
674207551483fec113276b67b0d871ff,direct_traffic,household_utilities,online_medium,manufacturer,132,1.0,119.9,5.0,-81.0,2,1,1,4,at_risk,2,mid_value
455befea1bb853c75ccbca94cff26e5c,organic_search,phone_mobile,offline,unknown,110,1.0,19.99,3.0,-81.0,3,1,1,5,at_risk,0,low_value
dace965ca58120f92f8d742a9fa1864b,organic_search,health_beauty,online_beginner,reseller,190,8.0,1442.0,4.625,-81.0,1,3,4,8,loyal,2,mid_value
ea4e9ce63a2134743b4a92777437fcdd,organic_search,audio_video_electronics,online_medium,manufacturer,141,3.0,316.6,4.75,-167.0,2,2,2,6,promising,2,mid_value
48e954b2da4f6a750c844173b347ed40,social,food_drink,online_small,reseller,174,2.0,397.8,4.166666666666667,-198.0,1,2,2,5,at_risk,2,mid_value
28c7d8743fbc8679f484868cc0fcaefb,social,health_beauty,offline,reseller,137,3.0,201.5,5.0,-81.0,2,2,2,6,promising,2,mid_value
186cdd1b2df32caa72cfb410bba768d3,unknown,household_utilities,online_small,reseller,159,6.0,1341.45,5.0,-276.0,2,3,4,9,loyal,2,mid_value
fac1a9017ade7bdc94058fc1c969f355,unknown,computers,online_medium,reseller,103,9.0,2010.84,4.7,54.0,3,3,4,10,champions,1,standard
269c5fc9fcadee614364c3620c30a1f9,paid_search,bags_backpacks,offline,reseller,48,3.0,209.6,5.0,-81.0,4,2,2,8,loyal,1,standard
516e7738bd8f735ac19a010ee5450d8d,paid_search,health_beauty,online_small,reseller,92,76.0,6643.09,4.547619047619048,92.0,4,4,4,12,champions,3,high_value
788e857f317e53de488d393e65a80f45,organic_search,bags_backpacks,online_medium,manufacturer,125,11.0,1210.0,4.909090909090909,32.0,2,4,3,9,loyal,1,standard
74636e24f01da9268b0ed88dacd8513e,paid_search,toys,online_medium,reseller,161,4.0,776.0,4.0,-246.0,2,2,3,7,promising,2,mid_value
2039c5e51785b5dde7cf93ccb3b7be2c,paid_search,audio_video_electronics,online_beginner,reseller,55,1.0,159.9,5.0,73.0,4,1,1,6,promising,1,standard
9ac4f14370b1e24ddc58be041b7f99df,direct_traffic,bags_backpacks,online_medium,manufacturer,189,5.0,314.51,4.4,-213.0,1,3,2,6,promising,2,mid_value
a11a0e0ca67423425691db355cff69b0,paid_search,car_accessories,online_medium,manufacturer,96,2.0,448.9,5.0,29.0,4,2,2,8,loyal,1,standard
89757206b887aed36f3e18d858460fea,unknown,bags_backpacks,online_medium,reseller,161,2.0,120.5,5.0,-81.0,2,2,1,5,at_risk,2,mid_value
6bd503a8230299c9316fb0f726933927,paid_search,health_beauty,online_big,reseller,78,4.0,324.29,4.6,-134.0,4,2,2,8,loyal,1,standard
3903c788ded8dc03b5ebab37a2f3e9a1,unknown,household_utilities,online_big,reseller,121,5.0,119.98,4.0,-25.0,3,3,1,7,promising,1,standard
094ced053e257ae8cae57205592d6712,direct_traffic,health_beauty,online_medium,reseller,148,19.0,1519.2,4.052631578947368,38.0,2,4,4,10,champions,1,standard
54583ab379489add547fe47b628db589,unknown,baby,online_medium,reseller,70,10.0,2240.0,4.8,-81.0,4,3,4,11,champions,1,standard
c092292535a57dacd95a8765f5518f87,display,construction_tools_house_garden,online_medium,reseller,135,1.0,125.0,5.0,-81.0,2,1,1,4,at_risk,2,mid_value
a53f60f05f822b5c621a50ff6a5cb362,organic_search,home_decor,online_big,manufacturer,125,4.0,415.4,2.6,-81.0,2,2,2,6,promising,0,low_value
88ef59b51bdaa941d10a853429f2b6ce,organic_search,audio_video_electronics,online_medium,reseller,111,2.0,252.9,2.0,-81.0,3,2,2,7,promising,0,low_value
7d81e74a4755b552267cd5e081563028,paid_search,construction_tools_house_garden,industry,manufacturer,86,1.0,32.5,4.0,-81.0,4,1,1,6,promising,1,standard
9b1f656ca3060f8af17a50d8a024b533,organic_search,construction_tools_house_garden,online_medium,reseller,84,2.0,41.0,5.0,-81.0,4,2,1,7,promising,1,standard
77a515caa36327151d1cc6c32a9f00e1,paid_search,stationery,industry,manufacturer,174,26.0,2217.39,4.423076923076923,-46.0,1,4,4,9,loyal,2,mid_value
43402bdf22aa2310e8f99e2f94f78628,unknown,home_office_furniture,industry,manufacturer,124,4.0,649.95,2.8,-81.0,2,2,3,7,promising,0,low_value
28f10b1c5e5abb9d4857745bede6147c,social,audio_video_electronics,online_big,reseller,120,28.0,835.0,4.0,-147.0,3,4,3,10,champions,2,mid_value
1961c3e1272bfeceb05d0b78b5bbfdaf,unknown,games_consoles,online_medium,reseller,62,3.0,896.0,3.75,-81.0,4,2,3,9,loyal,1,standard
7adbd3210a7b3cc2235e225eef33574d,organic_search,household_utilities,online_medium,reseller,119,3.0,131.9,4.666666666666667,-116.0,3,2,1,6,promising,1,standard
33cbbec1e7e1044aaf11d152172c776f,unknown,household_utilities,online_big,reseller,155,15.0,730.67,4.6875,4.0,2,4,3,9,loyal,2,mid_value
97e50a621f8e801f4baf69e08687c192,social,toys,online_small,reseller,180,1.0,89.9,5.0,120.0,1,1,1,3,dormant,2,mid_value
f0ec78809fe0bc3edb11c9fe5b97b059,unknown,household_utilities,online_medium,reseller,142,2.0,62.6,4.0,-81.0,2,2,1,5,at_risk,2,mid_value
6ebf4eceee4dd9847201c82e77ef8123,direct_traffic,health_beauty,online_beginner,reseller,134,1.0,59.9,5.0,-81.0,2,1,1,4,at_risk,2,mid_value
594f9aaa48e5bf431f011ddc5669b0d5,paid_search,bags_backpacks,online_medium,reseller,123,37.0,3248.8,4.578947368421052,33.0,3,4,4,11,champions,3,high_value
e504a4e2efaa45cbff7e268a2c58c956,organic_search,home_decor,industry,manufacturer,132,11.0,1188.8000000000002,3.6666666666666665,-126.0,2,4,3,9,loyal,2,mid_value
6b90f847357d8981edd79a1eb1bf0acb,organic_search,construction_tools_house_garden,online_medium,reseller,82,45.0,3322.08,4.375,-81.0,4,4,4,12,champions,3,high_value
5a4236931428800e9d9cc04af0987118,paid_search,household_utilities,online_medium,reseller,62,1.0,44.97,5.0,-81.0,4,1,1,6,promising,1,standard
2c2c9832d1bb38c5b0034a3b47d313ee,paid_search,health_beauty,industry,manufacturer,117,1.0,49.9,3.0,-174.0,3,1,1,5,at_risk,0,low_value
d63f306de130e0391d38a792541723b8,organic_search,car_accessories,online_medium,reseller,105,1.0,49.0,5.0,-81.0,3,1,1,5,at_risk,1,standard
596849622429351f47b32e6cae1055ff,unknown,phone_mobile,online_medium,reseller,114,14.0,1104.7,4.0,-81.0,3,4,3,10,champions,1,standard
9140ef75cc8211c4035935e80e567204,paid_search,pet,industry,manufacturer,63,1.0,49.9,5.0,-81.0,4,1,1,6,promising,1,standard
985c92cc412091f8529c12d7f23d3fef,referral,health_beauty,offline,reseller,112,12.0,1368.5,4.75,-81.0,3,4,4,11,champions,1,standard
c7bb64409aa480bb7d0335faaaf3d242,direct_traffic,car_accessories,online_big,reseller,119,4.0,97.6,2.25,-146.0,3,2,1,6,promising,0,low_value
1e26c56af8d48424e1df0140a2401f83,referral,construction_tools_house_garden,offline,reseller,163,2.0,258.9,5.0,-81.0,1,2,2,5,at_risk,2,mid_value
daf565f087a52def0fd5c5825b3661bc,organic_search,home_decor,online_big,reseller,133,9.0,813.9000000000001,3.625,-81.0,2,3,3,8,loyal,2,mid_value
9c7fd21e0aa159b20da593371f08ff7c,unknown,audio_video_electronics,online_medium,reseller,173,7.0,798.3,3.375,-81.0,1,3,3,7,promising,0,low_value
508808d438fe2ff972ed13bb8f4a82e2,social,home_decor,online_big,reseller,14,10.0,294.83,4.2727272727272725,-81.0,4,3,2,9,loyal,1,standard
41da412d33e8da4f22baf55cb1bde82c,paid_search,food_supplement,industry,manufacturer,239,15.0,862.9,4.714285714285714,-81.0,1,4,3,8,loyal,2,mid_value
cfe94489ddd337d1e29e12f2a7205d10,unknown,construction_tools_house_garden,online_medium,reseller,198,20.0,2376.0,4.125,-222.0,1,4,4,9,loyal,2,mid_value
c611f4ce9ce875bcc063fa97fd4d7d12,unknown,construction_tools_house_garden,online_medium,manufacturer,141,1.0,319.0,4.0,-81.0,2,1,2,5,at_risk,2,mid_value
189ca3538ce9f920cacf0f982cbe223b,paid_search,stationery,online_medium,manufacturer,100,4.0,419.0,3.8,-81.0,3,2,2,7,promising,1,standard
382229d1e840115ffe3dbf5ff460e417,organic_search,household_utilities,online_big,reseller,133,46.0,4096.96,4.26530612244898,-81.0,2,4,4,10,champions,3,high_value
5bc24d989e71e93c33e50a7782431b0e,paid_search,car_accessories,online_medium,manufacturer,140,17.0,3148.0,4.352941176470588,-81.0,2,4,4,10,champions,2,mid_value
5e063e85d44b0f5c3e6ec3131103a57e,organic_search,health_beauty,online_big,reseller,154,1.0,22.9,5.0,-150.0,2,1,1,4,at_risk,2,mid_value
698f5fa55a5f73d0740e9d9a773e8093,paid_search,health_beauty,offline,reseller,145,4.0,120.0,4.833333333333333,-81.0,2,2,1,5,at_risk,2,mid_value
e1dc0754bada9ee4cfe9713f22f61292,organic_search,toys,online_medium,reseller,158,12.0,885.0,3.8333333333333335,27.0,2,4,3,9,loyal,2,mid_value
e58a5b390e28abc0b216cfb0e07d27d7,organic_search,bags_backpacks,online_medium,reseller,200,7.0,1022.6,4.857142857142857,-286.0,1,3,3,7,promising,2,mid_value
aae5e7b457a3c72ee230a47d98fceda5,paid_search,bed_bath_table,industry,manufacturer,203,5.0,604.8,4.142857142857143,189.0,1,3,3,7,promising,2,mid_value
dfa0c4c6229ab200a4a1336b4d7128ff,paid_search,home_decor,online_medium,reseller,109,77.0,4777.1,4.011627906976744,-167.0,3,4,4,11,champions,3,high_value
53088c75f948b48a7ece173ac17f0c12,unknown,health_beauty,offline,reseller,91,3.0,261.70000000000005,5.0,-81.0,4,2,2,8,loyal,1,standard
05e107217c7266362fd44b75b2cd4cc4,organic_search,stationery,online_medium,reseller,84,5.0,193.38,4.125,-81.0,4,3,2,9,loyal,1,standard
4c1c7281388a33dd06daac44f9fadbd1,social,stationery,online_medium,reseller,152,5.0,188.32,4.8,-56.0,2,3,2,7,promising,2,mid_value
85ecf03781da592876b7844acc1b729f,organic_search,health_beauty,online_medium,reseller,99,2.0,251.0,4.5,-81.0,3,2,2,7,promising,1,standard
968268a686aa05d1f529fb07dff08130,referral,stationery,online_big,reseller,197,12.0,4677.29,3.5,-81.0,1,4,4,9,loyal,3,high_value
e250d617a0ad591ba9bd663e584a895d,organic_search,home_decor,online_beginner,manufacturer,205,8.0,904.12,2.8,-17.0,1,3,3,7,promising,0,low_value
7c51de0ab286204ce75ff42bf7c10d92,direct_traffic,food_supplement,online_medium,reseller,146,4.0,759.0,4.5,-141.0,2,2,3,7,promising,2,mid_value
6a53b90c3ad9e0b56d9fe5c69165fff5,organic_search,fashion_accessories,online_medium,manufacturer,91,2.0,139.78,3.5,-81.0,4,2,1,7,promising,1,standard
11742f81550ac064cc9a40f67151d9ad,paid_search,home_appliances,online_medium,reseller,68,2.0,781.9,5.0,-81.0,4,2,3,9,loyal,1,standard
e94b64dc6979b302a5a5be1662c83bb6,organic_search,home_decor,online_medium,reseller,96,2.0,306.89,5.0,-81.0,4,2,2,8,loyal,1,standard
1444c08e64d55fb3c25f0f09c07ffcf2,organic_search,car_accessories,online_beginner,reseller,183,1.0,2749.0,1.0,-81.0,1,1,4,6,promising,0,low_value
5f57db27027655e6c6a391601daa0258,paid_search,household_utilities,online_medium,reseller,181,1.0,98.0,5.0,-114.0,1,1,1,3,dormant,2,mid_value
eb9267cccc90f1b49c8d2f9887c7dd97,organic_search,sports_leisure,online_medium,reseller,110,1.0,319.9,5.0,-228.0,3,1,2,6,promising,2,mid_value
ce616e1913288884e7742faac9d981db,direct_traffic,construction_tools_house_garden,online_big,manufacturer,93,15.0,365.1,4.666666666666667,-81.0,4,4,2,10,champions,1,standard
88cf19ec1fc2c58f161aee259d57142c,organic_search,household_utilities,online_big,reseller,103,14.0,1372.97,4.466666666666667,-221.0,3,4,4,11,champions,2,mid_value
0b1ca3ef18a63d7eb0c8897fa0849c08,organic_search,health_beauty,industry,manufacturer,191,1.0,55.0,5.0,-81.0,1,1,1,3,dormant,2,mid_value
f3c38ab652836d21de61fb8314b69182,paid_search,computers,online_small,reseller,132,15.0,1581.0,4.266666666666667,-81.0,2,4,4,10,champions,2,mid_value
d598f929fc44e1e38678e7f47250ec04,organic_search,car_accessories,industry,reseller,109,1.0,69.9,5.0,-13.0,3,1,1,5,at_risk,1,standard
34f563c82a85b99ae9e6d60db5fc2e28,organic_search,audio_video_electronics,online_medium,reseller,125,8.0,2332.3,4.625,31.0,2,3,4,9,loyal,1,standard
a7a9b880c49781da66651ccf4ba9ac38,paid_search,bed_bath_table,offline,reseller,104,3.0,307.6,3.75,-81.0,3,2,2,7,promising,1,standard
28872dc528e978a639754bc8c2ce5a4c,paid_search,household_utilities,online_medium,manufacturer,91,1.0,1009.9,5.0,-148.0,4,1,3,8,loyal,1,standard
64c9a1db4e73e19aaafd3286dc448c96,organic_search,household_utilities,online_medium,reseller,1,1.0,439.0,5.0,183.0,4,1,2,7,promising,1,standard
271c58a1d139c45eaf3316107c6d3a3b,organic_search,bags_backpacks,online_beginner,reseller,118,29.0,3897.52,4.068965517241379,-81.0,3,4,4,11,champions,3,high_value
6548c2550b6e2d8f18053216e1c7b6f3,organic_search,household_utilities,online_medium,manufacturer,106,3.0,217.7,5.0,-81.0,3,2,2,7,promising,1,standard
41b14765bd56c8ad10971074380f9c0c,paid_search,computers,industry,reseller,174,8.0,395.5,4.1,-107.0,1,3,2,6,promising,2,mid_value
6eeed17989b0ae47c9f11ece6f38ea90,unknown,car_accessories,online_medium,reseller,100,3.0,557.0,3.6666666666666665,-81.0,3,2,3,8,loyal,1,standard
99cd94252748d2bdde08e17858233602,social,pet,online_medium,reseller,91,2.0,159.8,4.5,-28.0,4,2,1,7,promising,1,standard
6f83d9e4da896daae20b9b6b2d3ff8d2,organic_search,household_utilities,industry,reseller,147,11.0,765.19,4.363636363636363,-81.0,2,4,3,9,loyal,2,mid_value
dc50afafdfa325eadc890c7fa42a8f4e,unknown,audio_video_electronics,online_big,reseller,99,4.0,424.2,4.75,-81.0,3,2,2,7,promising,1,standard
af3ef48d0e13835e529c29ac573c63e5,unknown,pet,online_top,manufacturer,90,21.0,1405.63,3.761904761904762,-119.0,4,4,4,12,champions,1,standard
535bf14f36346c7f59d87cece104d70c,paid_search,home_decor,online_medium,manufacturer,1,1.0,50.0,4.0,-81.0,4,1,1,6,promising,1,standard
5dc203c7b84a0e71e878a179de05fb9a,organic_search,construction_tools_house_garden,industry,reseller,154,5.0,421.9,4.0,32.0,2,3,2,7,promising,1,standard
88cd3681e0a2ba85e190f7d817629c4c,paid_search,car_accessories,online_big,reseller,29,1.0,180.0,4.0,-81.0,4,1,2,7,promising,1,standard
b586cd24c010a13916af621b0325fbba,organic_search,home_decor,online_beginner,reseller,75,6.0,1108.94,3.857142857142857,-81.0,4,3,3,10,champions,1,standard
d566c37fa119d5e66c4e9052e83ee4ea,organic_search,sports_leisure,online_big,reseller,161,65.0,5145.7,4.71830985915493,-81.0,2,4,4,10,champions,3,high_value
e116c7455dd26a4d8c3e92532583905f,unknown,health_beauty,online_big,reseller,198,1.0,36.76,4.0,-313.0,1,1,1,3,dormant,2,mid_value
bf00385a5f7fc1ef39a13c2e9ee50a5f,social,audio_video_electronics,online_big,reseller,48,29.0,870.3,4.310344827586207,-11.0,4,4,3,11,champions,1,standard
